ECG-mV,EMG-mV,foot GSR-mV,hand GSR-mV,HR-bpm,RESP-mV,Stress
-0.026,1.865,13.624,25.215,111.0,29.0,5.0
-0.078,1.575,13.598,25.178,111.0,29.42,5.0
0.148,1.72,13.572,25.137,111.0,29.6,5.0
-0.215,1.802,13.538,25.094,111.0,29.51,5.0
-0.048,2.238,13.502,25.047,111.0,29.1,5.0
0.046,1.761,13.485,24.978,111.0,28.55,5.0
0.017,1.844,13.46,24.898,112.0,28.4,5.0
-0.057,4.807,13.45,24.877,112.0,29.03,5.0
0.008999999999999998,4.268,13.452,24.83,112.0,30.23,5.0
-0.103,2.528,13.46,24.787,112.0,31.16,5.0
0.1,3.543,13.474,24.732,112.0,31.49,5.0
-0.218,1.202,13.465,24.677,112.0,31.6,5.0
-0.085,3.812,13.48,24.602,112.0,31.89,5.0
0.038,7.997,13.429,24.557,120.0,31.56,5.0
0.022,11.084,13.398,24.516,120.0,31.19,5.0
-0.022,25.898,13.358,24.496,120.0,30.46,5.0
0.039,20.325,13.316,24.522,120.0,29.73,5.0
-0.062,25.318,13.271,24.541,120.0,29.1,5.0
0.164,9.51,13.257,24.574,120.0,28.55,5.0
-0.244,7.977,13.215,24.615,120.0,28.26,5.0
-0.07399999999999998,3.564,13.196,24.679,120.0,28.63,5.0
0.084,2.072,13.144,24.743,116.0,30.03,5.0
0.056,2.155,13.104,24.799,116.0,32.93,5.0
-0.025,2.652,13.041,24.834,116.0,33.59,5.0
-0.002,5.428,12.991,24.868,116.0,33.45,5.0
-0.115,1.45,12.993,24.908,116.0,33.5,5.0
0.068,1.948,13.011,24.977,116.0,33.72,5.0
-0.069,2.03,13.003,25.055,116.0,33.65,5.0
0.024,1.14,13.008,25.161,116.0,32.9,5.0
0.041,0.622,12.991,25.235,121.0,32.77,5.0
-0.064,2.424,12.981,25.322,121.0,33.48,5.0
-0.011,0.228,12.967,25.425,121.0,34.95,5.0
-0.065,0.704,12.955,25.539,121.0,36.2,5.0
0.202,3.253,12.947,25.654,121.0,37.31,5.0
-0.204,3.128,12.925,25.778,121.0,37.75,5.0
0.0,6.796,12.917,25.93,121.0,38.42,5.0
0.094,3.709,12.91,26.048,121.0,39.7,5.0
0.037,1.595,12.909,26.177,121.0,40.28,5.0
-0.028,3.211,12.92,26.301,121.0,40.97,5.0
0.003,1.14,12.939,26.414,121.0,41.69,5.0
-0.098,1.181,12.99,26.517,121.0,42.6,5.0
0.12,2.383,13.017,26.595,121.0,43.09,5.0
-0.048,1.616,13.072,26.673,121.0,43.11,5.0
0.041,1.989,13.1,26.743,121.0,42.93,5.0
0.076,4.993,13.138,26.813,124.0,42.81,5.0
-0.008999999999999998,2.072,13.178,26.882,124.0,42.87,5.0
0.03,3.646,13.226,26.953,124.0,42.34,5.0
-0.022,3.087,13.281,27.019,124.0,42.24,5.0
0.215,2.258,13.342,27.086,124.0,42.27,5.0
-0.114,4.144,13.409,27.16,124.0,42.51,5.0
0.039,3.315,13.48,27.237,124.0,42.64,5.0
0.125,1.326,13.558,27.309,124.0,42.8,5.0
0.1,2.756,13.64,27.383,124.0,42.64,5.0
0.027,5.076,13.72,27.454,124.0,42.48,5.0
0.065,4.537,13.799,27.509,124.0,42.12,5.0
-0.04,7.79,13.874,27.553,124.0,41.72,5.0
0.206,2.901,13.942,27.576,124.0,41.45,5.0
-0.057,5.035,14.018,27.582,124.0,41.26,5.0
0.064,3.854,14.102,27.597,124.0,41.09,5.0
0.102,4.102,14.205,27.625,124.0,41.31,5.0
0.024,5.242,14.325,27.677,124.0,41.27,5.0
0.02,3.667,14.424,27.722,121.0,41.11,5.0
-0.007,7.769,14.506,27.741,121.0,40.9,5.0
0.032,9.116,14.554,27.755,121.0,40.49,5.0
0.019,16.699,14.604,27.764,121.0,40.02,5.0
-0.021,14.565,14.673,27.764,121.0,39.67,5.0
0.064,11.312,14.735,27.756,121.0,39.78,5.0
0.052,10.898,14.821,27.738,121.0,40.11,5.0
-0.037,14.917,14.892,27.713,124.0,40.03,5.0
-0.057,19.206,14.925,27.683,124.0,39.48,5.0
-0.13,19.392,14.941,27.642,124.0,38.62,5.0
0.134,10.463,14.972,27.585,124.0,37.96,5.0
-0.277,12.224,15.013,27.53,124.0,37.81,5.0
-0.079,20.035,15.087,27.472,124.0,37.43,5.0
0.002,27.659,15.147,27.406,121.0,37.44,5.0
-0.08899999999999998,13.529,15.174,27.342,121.0,37.78,5.0
-0.114,14.171,15.206,27.303,121.0,38.47,5.0
-0.125,11.747,15.278,27.237,121.0,39.87,5.0
-0.126,11.581,15.322,27.126,121.0,41.12,5.0
-0.062,11.706,15.337,27.08,121.0,42.7,5.0
-0.128,4.89,15.361,26.988,121.0,43.75,5.0
-0.045,7.997,15.375,26.977,121.0,44.19,5.0
-0.034,3.936,15.369,26.895,124.0,43.74,5.0
-0.111,3.025,15.343,26.75,124.0,42.44,5.0
-0.044,3.211,15.327,26.549,124.0,40.27,5.0
-0.15,3.936,15.354,26.42,124.0,38.07,5.0
0.134,4.164,15.414,26.338,124.0,36.39,5.0
-0.189,2.03,15.44,26.268,124.0,34.71,5.0
-0.054,2.631,15.449,26.219,124.0,33.79,5.0
0.01,1.802,15.449,26.163,126.0,33.27,5.0
-0.079,3.232,15.444,26.096,126.0,32.46,5.0
-0.053,2.32,15.441,26.022,126.0,31.87,5.0
-0.091,3.709,15.439,25.955,126.0,31.75,5.0
-0.211,4.558,15.423,25.892,126.0,31.34,5.0
-0.211,4.268,15.385,25.841,126.0,32.06,5.0
-0.057,3.709,15.34,25.807,126.0,32.38,5.0
0.019,4.682,15.318,25.805,126.0,32.25,5.0
0.012,2.735,15.304,25.827,126.0,31.73,5.0
-0.057,5.304,15.231,25.899,126.0,32.44,5.0
-0.011,3.75,15.227,25.906,126.0,32.48,5.0
-0.122,4.081,15.2,25.96,126.0,32.43,5.0
0.144,2.942,15.181,26.027,126.0,32.1,5.0
-0.096,3.377,15.153,26.1,126.0,31.82,5.0
-0.002,4.268,15.136,26.178,126.0,31.57,5.0
0.032,3.999,15.129,26.242,126.0,32.32,5.0
-0.07299999999999998,4.351,15.117,26.314,126.0,33.52,5.0
-0.03,3.419,15.089,26.383,126.0,34.89,5.0
-0.096,3.46,15.066,26.451,126.0,36.0,5.0
0.14,3.667,15.058,26.511,126.0,36.52,5.0
-0.236,4.206,15.057,26.567,126.0,37.03,5.0
-0.067,5.055,15.055,26.619,126.0,37.58,5.0
0.03,5.511,15.053,26.653,126.0,38.32,5.0
-0.044,3.729,15.058,26.676,126.0,38.85,5.0
-0.064,4.91,15.064,26.693,126.0,39.08,5.0
-0.072,6.07,15.058,26.701,126.0,38.86,5.0
-0.042,5.863,15.035,26.696,126.0,38.06,5.0
-0.033,1.906,15.02,26.677,126.0,37.39,5.0
-0.064,4.268,15.033,26.646,126.0,36.84,5.0
0.046,5.076,15.063,26.6,126.0,36.63,5.0
0.03,4.185,15.104,26.541,126.0,36.31,5.0
-0.06,5.2,15.152,26.471,126.0,35.91,5.0
-0.024,4.081,15.197,26.39,126.0,35.29,5.0
-0.108,8.66,15.239,26.303,126.0,34.69,5.0
0.117,6.174,15.273,26.21,126.0,34.04,5.0
-0.122,16.367,15.302,26.115,126.0,33.64,5.0
-0.003,17.548,15.341,26.017,126.0,32.97,5.0
0.039,17.279,15.374,25.911,126.0,32.44,5.0
-0.056,10.981,15.39,25.823,126.0,32.13,5.0
-0.04,9.53,15.394,25.759,126.0,31.88,5.0
-0.07399999999999998,5.449,15.405,25.713,126.0,31.51,5.0
0.11,8.618999999999998,15.42,25.766,126.0,30.88,5.0
-0.122,5.055,15.43,25.928,126.0,30.6,5.0
-0.049,4.144,15.435,25.91,126.0,30.33,5.0
0.039,5.035,15.445,25.805,126.0,30.1,5.0
0.003,5.47,15.453,25.668,126.0,30.01,5.0
-0.013,5.635,15.446,25.556,124.0,29.87,5.0
-0.015,6.112,15.439,25.445,124.0,29.54,5.0
-0.114,5.677,15.435,25.34,124.0,29.05,5.0
0.191,6.443,15.425,25.229,124.0,28.6,5.0
-0.107,3.854,15.409,25.131,124.0,28.45,5.0
-0.01,5.449,15.368,24.936,124.0,28.4,5.0
0.041,5.283,15.365,24.923,124.0,28.4,5.0
-0.051,7.727999999999998,15.344,24.825,124.0,28.43,5.0
-0.042,9.178,15.312,24.733,124.0,28.42,5.0
-0.045,11.354,15.278,24.643,124.0,28.29,5.0
-0.01,8.493999999999998,15.247,24.556,124.0,28.04,5.0
0.058,12.7,15.209,24.478,124.0,27.77,5.0
-0.031,10.773,15.169,24.416,124.0,27.48,5.0
0.07,7.272,15.135,24.349,124.0,27.63,5.0
0.064,8.224999999999998,15.092,24.287,124.0,28.42,5.0
-0.013,4.62,15.046,24.232,124.0,29.03,5.0
0.019,7.293,15.0,24.184,121.0,29.07,5.0
-0.061,5.304,14.949,24.143,121.0,28.82,5.0
0.162,5.283,14.907,24.107,121.0,28.07,5.0
-0.149,5.304,14.858,24.076,121.0,27.53,5.0
-0.002,4.931,14.807,24.048,121.0,27.53,5.0
0.063,7.251,14.755,24.021,121.0,28.27,5.0
-0.006,7.417,14.705,23.994,121.0,29.13,5.0
-0.054,6.236,14.65,23.968,124.0,29.75,5.0
-0.054,6.816,14.592,23.939,124.0,30.55,5.0
-0.131,3.791,14.539,23.912,124.0,31.39,5.0
-0.002,7.686,14.483,23.882,124.0,32.19,5.0
-0.076,4.081,14.423,23.851,124.0,33.03,5.0
-0.002,5.594,14.368,23.811,124.0,33.77,5.0
-0.003,7.023,14.315,23.769,121.0,34.19,5.0
-0.08,6.941,14.26,23.728,121.0,34.77,5.0
-0.057,9.841,14.204,23.684,121.0,35.34,5.0
-0.139,9.054,14.148,23.638,121.0,35.91,5.0
0.049,7.894,14.093,23.588,121.0,36.18,5.0
-0.214,10.981,14.036,23.539,121.0,36.52,5.0
-0.07299999999999998,8.743,13.983,23.493,121.0,36.75,5.0
0.004,11.685,13.935,23.444,126.0,36.53,5.0
-0.077,4.682,13.883,23.397,126.0,36.27,5.0
-0.062,2.59,13.838,23.347,126.0,36.62,5.0
-0.092,5.304,13.784,23.3,126.0,36.36,5.0
0.091,5.822,13.736,23.254,126.0,36.09,5.0
-0.239,4.496,13.697,23.21,126.0,36.12,5.0
-0.07299999999999998,8.557,13.649,23.167,126.0,36.28,5.0
0.08999999999999998,7.251,13.622,23.13,126.0,36.68,5.0
0.005,12.39,13.579,23.083,126.0,36.76,5.0
-0.07,7.956,13.516,23.038,128.0,36.22,5.0
0.036,8.598,13.449,22.998,128.0,35.61,5.0
-0.077,11.043,13.373,22.963,128.0,34.35,5.0
0.21,9.8,13.313,22.932,128.0,32.76,5.0
-0.042,10.877,13.278,22.896,128.0,30.61,5.0
0.08599999999999998,10.11,13.267,22.859,128.0,29.28,5.0
0.135,4.952,13.225,22.827,128.0,29.16,5.0
0.006,8.909,13.219,22.782,128.0,28.97,5.0
0.016,7.997,13.198,22.755,124.0,29.02,5.0
-0.035,7.562,13.156,22.72,124.0,29.22,5.0
0.155,6.526,13.101,22.69,124.0,29.51,5.0
-0.174,6.215,13.052,22.687,124.0,29.76,5.0
-0.059,7.21,13.008,22.663,124.0,30.17,5.0
-0.019,9.406,12.974,22.635,124.0,31.58,5.0
-0.071,8.557,12.923,22.599,124.0,32.85,5.0
-0.137,7.727999999999998,12.872,22.558,124.0,33.6,5.0
-0.192,5.283,12.824,22.537,124.0,34.43,5.0
-0.191,7.437999999999999,12.79,22.526,124.0,35.05,5.0
-0.08799999999999998,6.858,12.774,22.515,124.0,34.8,5.0
-0.141,4.392,12.715,22.523,124.0,34.21,5.0
-0.038,4.744,12.685,22.55,124.0,34.12,5.0
-0.06,4.641,12.648,22.594,128.0,34.28,5.0
-0.131,2.859,12.618,22.65,128.0,34.83,5.0
-0.043,3.17,12.584,22.721,128.0,35.38,5.0
-0.124,2.797,12.53,22.807,128.0,36.09,5.0
0.08999999999999998,6.526,12.484,22.987,128.0,37.09,5.0
-0.077,4.765,12.479,22.998,128.0,37.12,5.0
0.035,4.703,12.431,23.092,128.0,36.7,5.0
0.102,4.019,12.394,23.175,128.0,35.73,5.0
-0.01,4.185,12.365,23.254,128.0,34.89,5.0
0.04,4.392,12.333,23.326,128.0,34.3,5.0
-0.041,6.651,12.29,23.392,128.0,33.88,5.0
0.206,2.32,12.257,23.447,128.0,33.42,5.0
-0.133,3.833,12.228,23.495,128.0,33.11,5.0
0.035,2.341,12.204,23.538,128.0,32.93,5.0
0.121,2.32,12.189,23.571,128.0,33.04,5.0
0.016,4.206,12.176,23.599,128.0,32.88,5.0
0.012,4.144,12.171,23.615,128.0,32.72,5.0
-0.008,4.703,12.164,23.625,128.0,32.58,5.0
0.095,4.496,12.168,23.625,128.0,32.14,5.0
0.014,4.952,12.175,23.62,128.0,31.95,5.0
0.004,5.884,12.185,23.613,128.0,31.73,5.0
0.112,3.294,12.203,23.599,128.0,31.29,5.0
0.082,2.859,12.249,23.571,128.0,31.26,5.0
-0.004,3.356,12.252,23.519,128.0,30.96,5.0
0.029,2.217,12.304,23.498,126.0,30.7,5.0
-0.068,5.035,12.325,23.467,126.0,30.55,5.0
0.207,1.347,12.374,23.435,126.0,30.14,5.0
-0.047,4.185,12.403,23.398,126.0,29.9,5.0
0.091,2.818,12.442,23.365,126.0,29.92,5.0
0.1,2.776,12.493,23.329,126.0,30.06,5.0
-0.007,3.294,12.549,23.293,126.0,29.82,5.0
0.014,3.211,12.597,23.258,126.0,29.65,5.0
-0.046,4.144,12.632,23.223,126.0,29.75,5.0
0.138,3.791,12.715,23.153,126.0,30.36,5.0
-0.115,3.895,12.721,23.15,126.0,30.4,5.0
-0.031,3.833,12.781,23.116,126.0,30.82,5.0
0.069,4.33,12.835,23.079,126.0,31.72,5.0
0.023,5.304,12.899,23.039,126.0,32.76,5.0
-0.055,4.662,12.957,22.999,124.0,33.7,5.0
-0.019,3.688,13.005,22.966,124.0,34.36,5.0
-0.131,5.718,13.031,22.931,124.0,34.6,5.0
0.076,4.061,13.04,22.89,124.0,35.12,5.0
-0.12,7.086,13.018,22.859,124.0,35.77,5.0
0.0,7.956,13.045,22.824,124.0,36.33,5.0
0.061,6.34,13.065,22.786,124.0,36.76,5.0
-0.07299999999999998,6.112,13.079,22.75,124.0,37.13,5.0
-0.02,2.735,13.093,22.71,124.0,37.48,5.0
-0.08,7.583,13.081,22.678,124.0,37.36,5.0
0.181,2.59,13.087,22.645,124.0,36.6,5.0
-0.216,4.392,13.086,22.608,124.0,35.96,5.0
-0.012,5.097,13.083,22.576,124.0,35.34,5.0
0.08599999999999998,4.641,13.093,22.541,124.0,34.98,5.0
0.017,4.89,13.104,22.506,124.0,34.6,5.0
-0.042,4.289,13.105,22.474,126.0,34.31,5.0
-0.007,4.372,13.099,22.44,126.0,34.07,5.0
-0.104,5.387,13.096,22.408,126.0,33.61,5.0
0.137,5.78,13.083,22.379,126.0,33.04,5.0
-0.058,3.916,13.072,22.356,126.0,32.53,5.0
0.054,5.18,13.042,22.348,126.0,32.16,5.0
0.061,3.957,13.01,22.356,126.0,31.84,5.0
-0.066,3.667,12.995,22.386,124.0,31.32,5.0
0.0,5.387,12.982,22.44,124.0,30.9,5.0
-0.079,7.023,12.975,22.527,124.0,30.76,5.0
0.19,1.968,12.968,22.64,124.0,30.41,5.0
-0.132,2.859,12.96,22.777,124.0,30.01,5.0
-0.044,4.496,12.951,22.932,124.0,29.88,5.0
0.07499999999999998,3.978,12.944,23.091,124.0,29.97,5.0
-0.008,4.558,12.904,23.255,124.0,29.46,5.0
0.016,7.644999999999999,12.849,23.413,124.0,28.85,5.0
-0.051,4.662,12.826,23.566,124.0,28.24,5.0
-0.254,4.309,12.811,23.713,124.0,27.34,5.0
0.018,4.102,12.805,23.844,124.0,26.52,5.0
-0.17,4.185,12.8,23.965,126.0,25.75,5.0
-0.114,2.548,12.806,24.062,126.0,25.42,5.0
-0.143,5.635,12.768,24.157,126.0,24.98,5.0
-0.211,6.671,12.75,24.245,126.0,24.78,5.0
-0.369,3.605,12.796,24.308,126.0,24.89,5.0
-0.303,5.325,12.845,24.351,126.0,24.88,5.0
-0.115,2.341,12.906,24.394,126.0,24.8,5.0
-0.462,3.812,12.997,24.427,126.0,24.35,5.0
-0.277,3.211,13.145,24.434,126.0,24.02,5.0
-0.147,3.066,13.296,24.437,124.0,24.02,5.0
-0.284,1.823,13.417,24.425,124.0,24.39,5.0
-0.253,5.698,13.517,24.404,124.0,25.4,5.0
-0.209,2.383,13.611,24.363,124.0,26.18,5.0
-0.197,4.206,13.685,24.318,124.0,26.81,5.0
-0.072,4.89,13.746,24.292,124.0,27.44,5.0
-0.152,6.588,13.824,24.233,124.0,28.42,5.0
-0.025,9.116,13.913,24.165,124.0,29.33,5.0
-0.07299999999999998,12.742,14.026,24.092,124.0,29.94,5.0
-0.195,10.297,14.129,24.015,124.0,30.84,5.0
-0.103,5.511,14.192,23.941,124.0,32.18,5.0
-0.129,5.698,14.245,23.893,124.0,32.7,5.0
0.113,2.383,14.309,23.843,124.0,33.12,5.0
-0.257,2.175,14.402,23.814,124.0,33.86,5.0
-0.063,5.428,14.46,23.756,124.0,34.42,5.0
0.131,4.102,14.54,23.729,120.0,34.75,5.0
-0.027,10.338,14.575,23.698,120.0,35.36,5.0
-0.111,14.482,14.617,23.687,120.0,36.23,5.0
-0.068,1.015,14.657,23.707,120.0,37.17,5.0
-0.131,1.119,14.674,23.729,120.0,38.2,5.0
0.133,0.912,14.705,23.758,120.0,39.04,5.0
-0.197,3.646,14.73,23.733,120.0,39.64,5.0
-0.046,1.388,14.769,23.691,120.0,40.59,5.0
0.078,0.87,14.785,23.614,121.0,42.08,5.0
-0.07299999999999998,7.044,14.767,23.692,121.0,43.7,5.0
-0.092,1.492,14.757,24.109,121.0,45.64,5.0
-0.051,0.891,14.765,24.276,121.0,46.88,5.0
-0.013,1.471,14.766,24.411,121.0,47.93,5.0
-0.133,0.8489999999999999,14.782,24.485,121.0,48.38,5.0
-0.032,1.098,14.778,24.588,121.0,48.67,5.0
0.027,0.7249999999999999,14.766,24.852,124.0,49.36,5.0
0.025,0.953,14.753,24.777,124.0,50.15,5.0
-0.091,4.144,14.746,24.407,124.0,50.91,5.0
-0.011,1.077,14.746,24.411,124.0,51.63,5.0
-0.123,7.644999999999999,14.743,24.411,124.0,52.05,5.0
0.097,5.615,14.738,24.398,124.0,52.16,5.0
-0.051,6.257,14.729,24.454,124.0,52.33,5.0
0.07,3.191,14.72,24.522,124.0,52.43,5.0
0.145,1.388,14.717,24.609,124.0,52.63,5.0
-0.029,14.358,14.709,24.501,126.0,52.65,5.0
0.023,1.409,14.696,24.401,126.0,52.96,5.0
-0.036,2.61,14.689,24.327,126.0,53.12,5.0
0.278,3.999,14.679,24.259,126.0,52.9,5.0
-0.218,2.59,14.67,24.21,126.0,52.03,5.0
0.032,7.873,14.658,24.188,126.0,50.69,5.0
0.184,6.464,14.652,24.208,126.0,51.31,5.0
0.085,5.552,14.641,24.204,126.0,51.92,5.0
0.005,4.579,14.628,24.235,126.0,51.62,5.0
0.053,1.471,14.613,24.261,126.0,51.34,5.0
-0.054,5.428,14.603,24.28,126.0,51.42,5.0
0.169,2.445,14.597,24.261,126.0,52.18,5.0
-0.008,2.983,14.583,24.256,126.0,52.93,5.0
0.119,5.718,14.567,24.234,126.0,53.32,5.0
0.14,5.055,14.561,24.222,126.0,53.05,5.0
0.052,4.164,14.548,24.251,126.0,51.49,5.0
0.044,4.682,14.539,24.373,126.0,51.3,5.0
-0.02,3.978,14.535,24.653,126.0,51.29,5.0
0.311,4.641,14.534,24.878,124.0,50.45,5.0
-0.175,2.445,14.534,25.039,124.0,49.71,5.0
0.062,7.127,14.5,25.248,124.0,48.79,5.0
0.199,1.802,14.496,25.261,124.0,48.74,5.0
0.079,3.087,14.501,25.336,124.0,48.41,5.0
0.059,3.336,14.524,25.375,124.0,48.12,5.0
-0.013,1.927,14.527,25.412,124.0,47.59,5.0
-0.044,1.637,14.54,25.441,124.0,47.0,5.0
0.045,2.155,14.562,25.455,124.0,46.51,5.0
0.079,2.838,14.586,25.456,124.0,46.28,5.0
0.071,1.968,14.611,25.433,124.0,46.31,5.0
0.165,1.782,14.6,25.369,124.0,46.03,5.0
0.15,1.554,14.621,25.259,124.0,45.44,5.0
0.098,1.637,14.686,25.152,124.0,44.93,5.0
0.052,0.974,14.716,25.076,124.0,43.4,5.0
0.168,2.32,14.732,25.111,124.0,42.3,5.0
0.024,2.942,14.753,25.187,173.0,41.7,5.0
0.144,1.989,14.744,25.139,173.0,40.8,5.0
0.165,1.885,14.765,25.034,173.0,40.06,5.0
-0.007,2.093,14.821,24.966,173.0,39.5,5.0
0.037,3.315,14.8,24.901,212.0,39.11,5.0
0.006,3.791,14.865,24.887,212.0,38.84,5.0
0.135,3.025,15.051,24.79,212.0,38.21,5.0
-0.076,7.417,15.252,24.732,212.0,37.31,5.0
0.005,2.238,15.394,24.67,212.0,36.54,5.0
0.142,4.807,15.338,24.615,212.0,36.06,5.0
0.069,4.372,15.275,24.579,212.0,36.39,5.0
-0.039,2.797,15.308,24.557,186.0,36.87,5.0
0.003,3.709,15.269,24.544,186.0,37.04,5.0
-0.136,7.065,15.268,24.559,186.0,37.37,5.0
0.085,2.196,15.243,24.592,186.0,38.12,5.0
-0.132,1.305,15.188,24.603,128.0,38.97,5.0
0.094,2.341,15.147,24.607,128.0,40.67,5.0
0.171,1.865,15.12,24.612,128.0,42.75,5.0
0.008999999999999998,0.891,15.089,24.685,128.0,44.78,5.0
0.043,1.802,15.068,24.746,128.0,45.91,5.0
-0.07399999999999998,1.409,15.052,24.876,128.0,46.6,5.0
0.049,1.678,15.022,25.049,128.0,46.65,5.0
-0.135,2.921,15.004,25.114,128.0,47.03,5.0
0.017,4.434,14.985,25.33,128.0,47.34,5.0
0.041,8.992,14.956,25.47,128.0,47.05,5.0
-0.063,7.623999999999999,14.931,25.461,128.0,47.2,5.0
-0.055,8.826,14.93,25.448,158.0,47.43,5.0
-0.126,13.819,14.93,25.462,158.0,47.45,5.0
0.079,8.224999999999998,14.929,25.491,158.0,47.68,5.0
-0.132,6.526,14.929,25.542,158.0,47.87,5.0
0.035,3.315,14.937,25.632,158.0,47.78,5.0
0.105,5.656,14.941,25.729,181.0,47.67,5.0
-0.013,3.874,14.952,25.847,181.0,47.08,5.0
-0.023,3.75,14.985,25.96,181.0,46.89,5.0
-0.103,1.575,15.007,26.079,181.0,47.55,5.0
0.08999999999999998,2.217,15.031,26.2,181.0,47.65,5.0
-0.174,3.128,15.049,26.323,181.0,47.4,5.0
0.006,1.968,15.113,26.579,181.0,46.65,5.0
0.097,3.75,15.115,26.598,181.0,46.68,5.0
-0.034,2.279,15.15,26.727,181.0,47.34,5.0
-0.013,2.3,15.194,26.854,130.0,47.37,5.0
-0.07399999999999998,2.61,15.258,26.969,130.0,47.17,5.0
0.158,2.424,15.327,27.075,130.0,46.7,5.0
-0.189,3.066,15.384,27.174,130.0,45.86,5.0
0.023,3.481,15.478,27.267,130.0,45.06,5.0
0.138,2.03,15.556,27.34,130.0,44.94,5.0
0.017,4.081,15.63,27.398,130.0,45.13,5.0
0.018,1.678,15.69,27.452,132.0,45.09,5.0
-0.03,2.88,15.73,27.499,132.0,44.68,5.0
0.222,2.175,15.76,27.537,132.0,44.11,5.0
-0.208,3.253,15.799,27.574,132.0,43.69,5.0
0.001,2.88,15.859,27.609,132.0,43.38,5.0
0.134,2.217,15.927,27.632,132.0,43.19,5.0
0.013,3.211,15.994,27.647,132.0,43.14,5.0
-0.045,2.963,16.061,27.66,130.0,43.14,5.0
-0.085,3.999,16.131,27.674,130.0,43.32,5.0
0.029,2.548,16.197,27.689,130.0,43.41,5.0
-0.182,3.916,16.243,27.708,130.0,43.3,5.0
-0.091,3.108,16.283,27.729,130.0,43.38,5.0
0.044,4.744,16.332,27.75,128.0,43.75,5.0
0.004,2.507,16.393,27.769,128.0,43.94,5.0
-0.049,2.693,16.449,27.784,128.0,43.98,5.0
-0.045,2.652,16.5,27.795,128.0,43.98,5.0
-0.099,2.175,16.537,27.801,128.0,44.11,5.0
0.035,2.88,16.545,27.8,128.0,44.68,5.0
-0.05,3.128,16.558,27.789,128.0,44.95,5.0
0.08799999999999998,2.507,16.576,27.736,128.0,46.01,5.0
0.102,2.03,16.577,27.733,128.0,46.09,5.0
-0.003,5.843,16.597,27.692,128.0,46.54,5.0
0.06,1.802,16.627,27.635,128.0,47.12,5.0
-0.019,4.475,16.637,27.568,128.0,47.72,5.0
0.132,2.88,16.641,27.494,128.0,48.24,5.0
-0.034,1.554,16.642,27.408,128.0,48.72,5.0
0.08799999999999998,2.569,16.64,27.315,128.0,48.95,5.0
0.144,3.833,16.644,27.206,130.0,49.49,5.0
0.008,3.957,16.636,27.081,130.0,49.79,5.0
0.044,3.812,16.63,26.948,130.0,50.15,5.0
-0.034,3.211,16.638,26.81,130.0,50.18,5.0
0.203,2.88,16.651,26.675,130.0,50.02,5.0
-0.046,3.17,16.644,26.531,130.0,49.68,5.0
0.09300000000000001,1.906,16.639,26.385,130.0,49.48,5.0
0.17,2.569,16.637,26.239,130.0,49.61,5.0
0.031,3.253,16.639,26.095,130.0,49.4,5.0
0.061,3.232,16.617,25.968,130.0,48.46,5.0
0.006,5.407,16.603,25.85,130.0,47.5,5.0
0.279,2.983,16.586,25.741,130.0,46.34,5.0
-0.137,2.59,16.558,25.62,130.0,45.72,5.0
0.046,6.05,16.53,25.527,130.0,45.06,5.0
0.174,2.859,16.489,25.448,130.0,44.4,5.0
0.051,2.818,16.441,25.395,130.0,43.8,5.0
0.018,2.507,16.381,25.366,128.0,43.48,5.0
0.024,2.776,16.335,25.345,128.0,43.17,5.0
0.061,3.626,16.296,25.349,128.0,42.89,5.0
0.053,2.963,16.258,25.419,128.0,42.8,5.0
0.025,3.232,16.204,25.563,128.0,42.71,5.0
0.165,4.972,16.168,25.708,128.0,42.36,5.0
0.126,2.631,16.13,25.822,128.0,42.37,5.0
0.022,3.46,16.081,25.899,128.0,42.28,5.0
0.072,4.144,16.027,25.958,128.0,41.74,5.0
-0.002,2.072,15.991,25.999,128.0,41.74,5.0
0.269,2.921,15.957,26.024,128.0,41.78,5.0
-0.094,3.066,15.919,25.948,128.0,41.51,5.0
0.084,2.631,15.894,25.797,128.0,41.1,5.0
0.204,2.258,15.865,25.639,128.0,40.92,5.0
0.07399999999999998,3.419,15.841,25.469,128.0,40.63,5.0
0.002,3.543,15.82,25.298,121.0,40.29,5.0
0.015,3.75,15.804,25.397,121.0,39.77,5.0
-0.105,5.055,15.786,25.679,121.0,39.62,5.0
0.083,5.573,15.774,25.751,121.0,39.81,5.0
-0.132,3.522,15.765,25.75,121.0,40.38,5.0
-0.013,2.859,15.761,25.725,121.0,41.44,5.0
0.06,2.507,15.761,25.694,120.0,43.07,5.0
-0.076,3.75,15.769,25.637,120.0,43.98,5.0
-0.085,3.315,15.77,25.564,120.0,44.58,5.0
-0.101,4.206,15.772,25.483,120.0,45.21,5.0
0.071,4.724,15.757,25.4,120.0,45.69,5.0
-0.267,3.191,15.761,25.318,120.0,46.04,5.0
-0.162,4.123,15.769,25.237,120.0,46.45,5.0
-0.008,3.791,15.76,25.155,124.0,47.01,5.0
-0.047,1.782,15.757,25.079,124.0,47.23,5.0
-0.112,2.859,15.756,25.002,124.0,47.49,5.0
-0.07,3.232,15.744,24.928,124.0,47.65,5.0
-0.135,4.62,15.748,24.861,124.0,47.34,5.0
0.024,2.134,15.773,24.793,124.0,47.2,5.0
-0.05,1.989,15.772,24.733,124.0,47.47,5.0
0.094,2.776,15.769,24.679,124.0,47.62,5.0
0.143,3.936,15.759,24.624,124.0,47.83,5.0
